Set	Line	KO	Gene	Sign
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARHGAP1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PTGS1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MAPT	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCNO	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ENDOG	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM51	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DENND4C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ALDOA	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SCN9A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLD2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930579G24RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PTPN5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLX1B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	OAF	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700013F07RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCSAP	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZMAT3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CAMK2D	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ITGB1BP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ANXA11	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM89A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MT2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SEL1L3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC16A10	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ANP32A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PTPRN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CNNM1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DYNAP	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TICAM1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM11545	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RGL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	USP27X	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PORCN	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LRRN3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IFIT3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IARS	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TULP2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	VMN2R93	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NUCKS1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LONP1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FGF9	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SMTN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MOV10L1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM17769	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NUDT4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SYPL	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GABRD	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RBM34	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TXLNG	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GTF3C6	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GBP4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	D430020J02RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ST3GAL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LMAN2L	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HIST1H4C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MESDC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ECI1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM167A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	JDP2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	N4BP1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZDHHC24	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCND3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC7A5	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ST6GALNAC2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HIST2H2AC	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CDK20	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CXXC5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SCD1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	2610528J11RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GHDC	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FARSA	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SEPHS1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CHD3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PINK1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FOXP4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CNDP2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	STAG2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	5830444B04RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCDC64B	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GPATCH2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DVL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GREB1L	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MAGEA3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	0610011F06RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PNMA3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KNSTRN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NUP210L	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARHGAP42	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	POU6F1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KCNAB2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KLHL4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700113B09RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NUDC	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GRIK2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SPTLC3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LOC100862268	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NXF2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	AA536875	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4933425L06RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR30A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ALB	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700119H24RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SPI1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	E130006D01RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRSS37	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MGAT4C	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GRIN1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC13A2OS	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930518P08RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IL17RE	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CACNG8	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1110004F10RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ENTHD2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TBKBP1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SH3D21	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SUB1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	VILL	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM805	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TNPO1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NOVA2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CETN3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ELOVL6	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TIMELESS	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CFH	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCDC66	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PEAR1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PAQR8	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SUSD4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	2610203C22RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700007P06RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR199A-1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FRMD6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM181C-PS	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM15107	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TCEA3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PIM2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PAGR1A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	2400006E01RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	H60B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM1653	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMPRSS11D	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM235	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ELAC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRKCH	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TFRC	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BAG6	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIS18BP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM164	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RAD51B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SAAL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LRRC56	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SCN4A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PROCR	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RAB43	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DEDD	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM15867	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1600020E01RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MMP13	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LIMS1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM5662	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CTIF	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DLX4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RPL13A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DCDC2A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	WIZ	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SRD5A1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM4262	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLATR5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CNN2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CYB561	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ADRBK2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ACACA	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC16A13	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	A430046D13RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GPR160	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLAC8	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	A4GALT	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ACVRL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TOR1AIP1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	COL5A1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EPGN	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GPR158	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LHX6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM79	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930556M19RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CSGALNACT2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR5136	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR1933	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SERPINB13	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR6938	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BCL2A1B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EPHA3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR7663	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DNASE1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IL4I1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930506A18RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DNTT	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	9230112D13RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARPP21	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CES1D	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR344B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SBP	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NXPE5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCDC3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FABP1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM10684	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR350	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SST	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR181C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	OAS1E	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GPR50	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR669I	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GPX2-PS1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR7016	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	OLFR1444	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NAT8F5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM21283	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC15A5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFP949	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFP74	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PICK1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EVPL	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TRPV3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NT5E	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PER2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LOCKD	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CYP7B1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RAB3C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EFHD1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CD84	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ADA	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MRC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MFAP5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SSH2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TLR4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MCM7	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR143HG	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SMTNL2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SCN1A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TUBB4B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	UST	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SMARCD3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MB21D1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KATNAL2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HSPA1B	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MYO7B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MFSD1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HSF2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TTC39C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC6A9	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ATP6V1C2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	E230025N22RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KCNV2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	C1QTNF9	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM14015	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM25	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EXOC3L4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC39A8	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	THEM6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BMYC	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC9A4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FES	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SPTAN1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4931414P19RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PRSS8	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFOS1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LHPP	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GFPT1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR1938	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CBLC	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	OFD1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TRADD	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GZF1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SPATA6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CXXC4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	2310022B05RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM83H	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NAB2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	APOBEC4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HKDC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BMI1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DCP1B	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PEX19	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCDC117	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CSF1R	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IRF3	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HIF3A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GFOD1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	9130221H12RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM98C	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4732471J01RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ST6GALNAC4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SCAP	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CD302	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM13090	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930455H04RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	4930583P06RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM7104	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR6929	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM71A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	E330034G19RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM21057	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SOX2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARHGEF26	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NPHP4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	AGTR1B	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CBLN1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HAPLN2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GRIA2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLX	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PCDHB6	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLSCR5	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	HRH2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CASR	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR709	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MEIG1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CALCA	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	1700010I02RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	0610039H22RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GM6548	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SULT1D1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	FAM173A	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ALDH5A1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	C230024C17RIK	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NCL	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LTK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLXND1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	GNG8	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SMIM1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EFNA4	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLFN8	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SULT5A1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MOB1B	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SMOX	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	YOD1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLPP5	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ABCA13	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CEBPA	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DOK1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DECR1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CLEC1A	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MAPK8IP1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLSCR3	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ZFP141	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KCTD21	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	WDR62	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EXOG	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CCDC12	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MEIOB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CDYL	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PCDHGC4	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TDRD7	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CLCA2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	DUSP2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	LEKR1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BCAS1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IGLON5	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EME2	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NPR1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RAB37	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ERLIN1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC39A6	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ITGA1	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ASL	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EPRS	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ACD	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BLOC1S1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SGK1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MVP	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BCOR	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KTN1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TNXB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	TMEM102	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	6330416G13RIK	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	BC024386	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MRPL17	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ERCC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC16A6	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SLC39A7	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	MIR155HG	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	KATNAL1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ARL16	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	NT5C3B	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CHRNA1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	CRYAB	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RPS17	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	EVC	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	PLAC1	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	IGF2R	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	SERPINB9C	-1
67NR Kmt2d.KO	67NR	Kmt2d.KO	RUSC2	1
67NR Kmt2d.KO	67NR	Kmt2d.KO	ADGRL1	-1
